DunsNumber,Company,TradeName,Address,City,State,ZipCode,ZIP4,Officer,Title,Area,Phone,Region,HQDuns,HQCompany,HQTradeName,HQAddress,HQCity,HQState,HQZipCode,HQZIP4,HQOfficer,HQTitle,HQArea,HQPhone,Subsidiary,Related,Kids,CBSA,FipsCounty,CityCode,Latitude,Longitude,LevelCode,EstCat,Emp90,EmpC90,Emp91,EmpC91,Emp92,EmpC92,Emp93,EmpC93,Emp94,EmpC94,Emp95,EmpC95,Emp96,EmpC96,Emp97,EmpC97,Emp98,EmpC98,Emp99,EmpC99,Emp00,EmpC00,Emp01,EmpC01,Emp02,EmpC02,Emp03,EmpC03,Emp04,EmpC04,Emp05,EmpC05,Emp06,EmpC06,Emp07,EmpC07,Emp08,EmpC08,Emp09,EmpC09,Emp10,EmpC10,Emp11,EmpC11,Emp12,EmpC12,Emp13,EmpC13,Emp14,EmpC14,Emp15,EmpC15,EmpHere,EmpHereC,SizeCat,SIC2,SIC3,SIC4,SIC6,SIC8,SIC8_2,SIC8_3,SIC8_4,SIC8_5,SIC8_6,SICChange,SIC90,SIC91,SIC92,SIC93,SIC94,SIC95,SIC96,SIC97,SIC98,SIC99,SIC00,SIC01,SIC02,SIC03,SIC04,SIC05,SIC06,SIC07,SIC08,SIC09,SIC10,SIC11,SIC12,SIC13,SIC14,SIC15,Industry,IndustryGroup,HQDuns90,HQDuns91,HQDuns92,HQDuns93,HQDuns94,HQDuns95,HQDuns96,HQDuns97,HQDuns98,HQDuns99,HQDuns00,HQDuns01,HQDuns02,HQDuns03,HQDuns04,HQDuns05,HQDuns06,HQDuns07,HQDuns08,HQDuns09,HQDuns10,HQDuns11,HQDuns12,HQDuns13,HQDuns14,HQDuns15,HQDunsChange,FIPS90,FIPS91,FIPS92,FIPS93,FIPS94,FIPS95,FIPS96,FIPS97,FIPS98,FIPS99,FIPS00,FIPS01,FIPS02,FIPS03,FIPS04,FIPS05,FIPS06,FIPS07,FIPS08,FIPS09,FIPS10,FIPS11,FIPS12,FIPS13,FIPS14,FIPS15,FipsChange,OutofBis,YearStart,PayDexMin90,PayDexMax90,PayDexMin91,PayDexMax91,PayDexMin92,PayDexMax92,PayDexMin93,PayDexMax93,PayDexMin94,PayDexMax94,PayDexMin95,PayDexMax95,PayDexMin96,PayDexMax96,PayDexMin97,PayDexMax97,PayDexMin98,PayDexMax98,PayDexMin99,PayDexMax99,PayDexMin00,PayDexMax00,PayDexMin01,PayDexMax01,PayDexMin02,PayDexMax02,PayDexMin03,PayDexMax03,PayDexMin04,PayDexMax04,PayDexMin05,PayDexMax05,PayDexMin06,PayDexMax06,PayDexMin07,PayDexMax07,PayDexMin08,PayDexMax08,PayDexMin09,PayDexMax09,PayDexMin10,PayDexMax10,PayDexMin11,PayDexMax11,PayDexMin12,PayDexMax12,PayDexMin13,PayDexMax13,PayDexMin14,PayDexMax14,PayDexMin15,PayDexMax15,DnBRating90,DnBRating91,DnBRating92,DnBRating93,DnBRating94,DnBRating95,DnBRating96,DnBRating97,DnBRating98,DnBRating99,DnBRating00,DnBRating01,DnBRating02,DnBRating03,DnBRating04,DnBRating05,DnBRating06,DnBRating07,DnBRating08,DnBRating09,DnBRating10,DnBRating11,DnBRating12,DnBRating13,DnBRating14,DnBRating15,Sales90,SalesC90,Sales91,SalesC91,Sales92,SalesC92,Sales93,SalesC93,Sales94,SalesC94,Sales95,SalesC95,Sales96,SalesC96,Sales97,SalesC97,Sales98,SalesC98,Sales99,SalesC99,Sales00,SalesC00,Sales01,SalesC01,Sales02,SalesC02,Sales03,SalesC03,Sales04,SalesC04,Sales05,SalesC05,Sales06,SalesC06,Sales07,SalesC07,Sales08,SalesC08,Sales09,SalesC09,Sales10,SalesC10,Sales11,SalesC11,Sales12,SalesC12,Sales13,SalesC13,Sales14,SalesC14,Sales15,SalesC15,SalesHere,SalesHereC,SalesGrowth,SalesGrowthPeer,MoveYears,LastMove,MoveSIC4,OriginCity,OriginState,OriginZIP,DestCity,DestState,DestZIP,MoveEmp,EmpC,MoveSales,MoveSalesC,PubPriv,LegalStat,ForeignOwn,ImpExpInd,GovtContra,Minority,GenderCEO,WomenOwned,Relocate,MoveOften,Cottage,FirstYear,LastYear,Address_First,City_First,State_First,ZipCode_First,CBSA_First,FipsCounty_First,CityCode_First,DunsNumber.1,LastPayDex,PayDex1,PayDex2,PayDex3,PayDex4,PayDex5,PayDex6,PayDex7,PayDex8,PayDex9,PayDex10,PayDex11,PayDex12,PayDex13,PayDex14,PayDex15,PayDex16,PayDex17,PayDex18,PayDex19,PayDex20,PayDex21,UltimoAnnoUtile,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,DnB1,DnB2,DnB3,DnB4,DnB5,DnB6,DnB7,DnB8,DnB9,DnB10,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10
605325948.0,1572.0,0.0,1277.0,2.0,17.0,42120.0,9785.0,1301.0,31.0,33.0,1046.0,61.0,605325948.0,1563.0,0.0,1267.0,2.0,17.0,42120.0,9785.0,1305.0,30.0,33.0,1043.0,0.0,0.0,0.0,14540.0,21003.0,210113.0,36.6846,86.3033,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,1.0,3.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,73.0,738.0,7389.0,738999.0,73899999.0,,,,,,0.0,,,,,,,,,,,,,,,,,73899999.0,73899999.0,73899999.0,73899999.0,73899999.0,73899999.0,73899999.0,73899999.0,73899999.0,73899999.0,124.0,153.0,,,,,,,,,,,,,,,,,605325948.0,605325948.0,605325948.0,605325948.0,605325948.0,605325948.0,605325948.0,605325948.0,605325948.0,605325948.0,0.0,,,,,,,,,,,,,,,,,21003.0,21003.0,21003.0,21003.0,21003.0,21003.0,21003.0,21003.0,21003.0,21003.0,0.0,0.0,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,9.0,10.0,7.0,8.0,8.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68000.0,3.0,65000.0,3.0,65000.0,3.0,62500.0,3.0,62000.0,3.0,60000.0,3.0,60000.0,3.0,120000.0,3.0,124000.0,3.0,124000.0,3.0,124000.0,3.0,1.0,1.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,2005.0,2015.0,1261.0,2.0,17.0,42120.0,14540.0,21003.0,210113.0,605325948.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,30.0,29.0,26.0,25.0,21.0,20.0,15.0,16.0,18.0,,,,,,,,,,
605647957.0,1093.0,265.0,2047.0,621.0,44.0,77011.0,1011.0,711.0,31.0,158.0,1752.0,203.0,72206378.0,1082.0,12.0,838.0,611.0,44.0,77002.0,1961.0,1754.0,11.0,159.0,1365.0,0.0,296.0,0.0,26420.0,48201.0,483917.0,29.7528,95.3227,1.0,0.0,3.0,3.0,6.0,3.0,9.0,3.0,12.0,3.0,15.0,3.0,18.0,3.0,22.0,3.0,26.0,3.0,30.0,3.0,34.0,3.0,38.0,3.0,42.0,3.0,46.0,3.0,50.0,3.0,54.0,3.0,58.0,3.0,63.0,3.0,68.0,3.0,74.0,3.0,80.0,3.0,86.0,3.0,93.0,3.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,5.0,92.0,922.0,9221.0,922102.0,92210204.0,92210000.0,,,,,1.0,42250000.0,42250000.0,42250000.0,42250000.0,42250000.0,42250000.0,42250000.0,42250000.0,42250000.0,42250000.0,42250000.0,42250000.0,42250000.0,42250000.0,42250000.0,42250000.0,42250000.0,42250000.0,92210204.0,92210204.0,92210204.0,92210204.0,92210204.0,92210204.0,92210204.0,92210204.0,821.0,203.0,605647957.0,605647957.0,605647957.0,605647957.0,605647957.0,605647957.0,605647957.0,605647957.0,605647957.0,605647957.0,605647957.0,605647957.0,605647957.0,605647957.0,605647957.0,72206378.0,72206378.0,72206378.0,72206378.0,72206378.0,72206378.0,72206378.0,72206378.0,72206378.0,72206378.0,72206378.0,1.0,48201.0,48201.0,48201.0,48201.0,48201.0,48201.0,48201.0,48201.0,48201.0,48201.0,48201.0,48201.0,48201.0,48201.0,48201.0,48201.0,48201.0,48201.0,48201.0,48201.0,48201.0,48201.0,48201.0,48201.0,48201.0,48201.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,17.0,13.0,16.0,14.0,16.0,16.0,17.0,17.0,18.0,19.0,16.0,16.0,15.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,,,,,,,,,,,,,,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1989.0,2015.0,2007.0,623.0,44.0,77011.0,26420.0,48201.0,483917.0,605647957.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,30.0,29.0,26.0,25.0,21.0,20.0,15.0,16.0,18.0,,,,,,,,,,
605862630.0,1995.0,0.0,146.0,330.0,6.0,6811.0,5247.0,1952.0,30.0,3.0,1470.0,65.0,605862630.0,1980.0,0.0,152.0,324.0,6.0,6811.0,5247.0,1952.0,29.0,3.0,1465.0,0.0,0.0,0.0,14860.0,9001.0,91613.0,41.387,73.4783,1.0,2.0,10.0,0.0,20.0,3.0,30.0,0.0,40.0,0.0,40.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,0.0,3.0,65.0,655.0,6552.0,655299.0,65529901.0,,,,,,1.0,65310000.0,65310100.0,65310100.0,65529901.0,65529901.0,,,,,,,,,,,,,,,,,,,,,,513.0,236.0,605862630.0,605862630.0,605862630.0,605862630.0,605862630.0,,,,,,,,,,,,,,,,,,,,,,0.0,9001.0,9001.0,9001.0,9001.0,9001.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,,23.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1428600.0,3.0,2857100.0,3.0,4180500.0,3.0,5160000.0,3.0,5491200.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5491200.0,3.0,1.0,1.0,,,,,,,,,,,,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1989.0,1994.0,156.0,331.0,6.0,6811.0,14860.0,9001.0,91613.0,605862630.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,30.0,29.0,26.0,25.0,21.0,20.0,15.0,16.0,18.0,,,,,,,,,,
606077303.0,2684.0,0.0,2411.0,164.0,34.0,11222.0,2508.0,517.0,30.0,163.0,496.0,335.0,606077303.0,2665.0,0.0,2392.0,159.0,34.0,11222.0,2508.0,522.0,29.0,164.0,491.0,0.0,0.0,0.0,35614.0,36047.0,364994.0,40.7289,73.9539,1.0,2.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,0.0,50.0,506.0,5064.0,506400.0,50640000.0,,,,,,0.0,50640000.0,,,,,,,,,,,,,,,,,,,,,,,,,,302.0,62.0,606077303.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,36047.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800000.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800000.0,3.0,2.0,2.0,,,,,,,,,,,,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1989.0,1990.0,2354.0,166.0,34.0,11222.0,35614.0,36047.0,364994.0,606077303.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,30.0,29.0,26.0,25.0,21.0,20.0,15.0,16.0,18.0,,,,,,,,,,
606184641.0,125.0,0.0,1888.0,326.0,44.0,75247.0,5805.0,0.0,0.0,0.0,0.0,111.0,606184641.0,123.0,0.0,1875.0,320.0,44.0,75247.0,5805.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19124.0,48113.0,482153.0,32.8107,96.8824,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,2.0,2.0,0.0,50.0,501.0,5012.0,501201.0,50120100.0,,,,,,0.0,,,,,,,,,,,,,,,,,50120100.0,50120100.0,50120100.0,50120100.0,,,,,,,67.0,171.0,,,,,,,,,,,,,,,,,606184641.0,606184641.0,606184641.0,606184641.0,,,,,,,0.0,,,,,,,,,,,,,,,,,48113.0,48113.0,48113.0,48113.0,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,11.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600000.0,3.0,600000.0,3.0,550000.0,3.0,500000.0,3.0,,,,,,,,,,,,,500000.0,3.0,4.0,4.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005.0,2009.0,1856.0,327.0,44.0,75247.0,19124.0,48113.0,482153.0,606184641.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,30.0,29.0,26.0,25.0,21.0,20.0,15.0,16.0,18.0,,,,,,,,,,
606399314.0,12.0,0.0,2550.0,265.0,31.0,7066.0,2911.0,0.0,0.0,0.0,0.0,336.0,606399314.0,12.0,0.0,2532.0,262.0,31.0,7066.0,2911.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35084.0,34039.0,341685.0,40.615,74.3199,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,1.0,2.0,0.0,73.0,738.0,7389.0,738999.0,73899999.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,73899999.0,,,,,,,124.0,153.0,,,,,,,,,,,,,,,,,,,,606399314.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,34039.0,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62500.0,3.0,,,,,,,,,,,,,62500.0,3.0,2.0,2.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,2009.0,2490.0,269.0,31.0,7066.0,35084.0,34039.0,341685.0,606399314.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,30.0,29.0,26.0,25.0,21.0,20.0,15.0,16.0,18.0,,,,,,,,,,
606613987.0,51.0,0.0,609.0,1192.0,45.0,84124.0,2538.0,246.0,31.0,187.0,781.0,415.0,606613987.0,51.0,0.0,609.0,1179.0,45.0,84124.0,2538.0,246.0,30.0,188.0,781.0,0.0,0.0,0.0,41620.0,49035.0,497757.0,40.6796,111.8451,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,17.0,171.0,1711.0,171104.0,17110405.0,,,,,,0.0,,,,,,,,,,,,,,,,,17110405.0,17110405.0,17110405.0,17110405.0,17110405.0,17110405.0,17110405.0,17110405.0,17110405.0,17110405.0,935.0,196.0,,,,,,,,,,,,,,,,,606613987.0,606613987.0,606613987.0,606613987.0,606613987.0,606613987.0,606613987.0,606613987.0,606613987.0,606613987.0,0.0,,,,,,,,,,,,,,,,,49035.0,49035.0,49035.0,49035.0,49035.0,49035.0,49035.0,49035.0,49035.0,49035.0,0.0,0.0,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,10.0,10.0,9.0,10.0,7.0,8.0,8.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83300.0,3.0,83300.0,3.0,83300.0,3.0,166000.0,3.0,166700.0,3.0,166700.0,3.0,160000.0,3.0,160000.0,3.0,83300.0,3.0,83300.0,3.0,83300.0,3.0,4.0,4.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,2005.0,2015.0,594.0,1195.0,45.0,84124.0,41620.0,49035.0,497757.0,606613987.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,30.0,29.0,26.0,25.0,21.0,20.0,15.0,16.0,18.0,,,,,,,,,,
606882327.0,2425.0,0.0,1184.0,487.0,4.0,93706.0,5064.0,228.0,30.0,110.0,739.0,165.0,606882327.0,2406.0,0.0,1177.0,480.0,4.0,93706.0,5064.0,228.0,29.0,111.0,741.0,0.0,0.0,0.0,23420.0,6019.0,63101.0,36.707,119.7802,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,3.0,10.0,3.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,13.0,0.0,13.0,0.0,13.0,0.0,2.0,87.0,874.0,8742.0,874200.0,87420000.0,,,,,,0.0,,,,,,,,,,,,,,,,87420000.0,87420000.0,87420000.0,87420000.0,87420000.0,87420000.0,87420000.0,87420000.0,87420000.0,87420000.0,87420000.0,556.0,130.0,,,,,,,,,,,,,,,,606882327.0,606882327.0,606882327.0,606882327.0,606882327.0,606882327.0,606882327.0,606882327.0,606882327.0,606882327.0,606882327.0,0.0,,,,,,,,,,,,,,,,6019.0,6019.0,6019.0,6019.0,6019.0,6019.0,6019.0,6019.0,6019.0,6019.0,6019.0,0.0,0.0,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.0,74.0,53.0,78.0,54.0,62.0,53.0,63.0,47.0,76.0,65.0,71.0,65.0,71.0,71.0,76.0,70.0,73.0,,,,,,,,,,,,,,,,,,0.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1084700.0,3.0,1035200.0,3.0,1000000.0,0.0,1000000.0,0.0,1000000.0,0.0,1029400.0,3.0,1100000.0,2.0,1100000.0,2.0,1200000.0,2.0,1500000.0,2.0,1500000.0,2.0,1500000.0,2.0,1.0,1.0,39.0,2008.0,8742.0,51.0,3.0,93725.0,62.0,3.0,93706.0,10.0,0.0,1000000.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,2004.0,2015.0,1827.0,492.0,4.0,93725.0,23420.0,6019.0,63101.0,606882327.0,73.0,70.0,76.0,71.0,71.0,65.0,71.0,65.0,76.0,47.0,63.0,53.0,62.0,54.0,78.0,53.0,74.0,73.0,,,,,15.0,6019.0,6019.0,6019.0,6019.0,6019.0,6019.0,6019.0,6019.0,6019.0,6019.0,,,1.0,3.0,3.0,3.0,2.0,2.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0,2.0
607043333.0,2000.0,0.0,2034.0,1104.0,31.0,8550.0,1847.0,1217.0,8.0,127.0,1780.0,484.0,607043333.0,1985.0,0.0,2021.0,1092.0,31.0,8550.0,1847.0,1226.0,7.0,128.0,1775.0,0.0,0.0,0.0,45940.0,34021.0,347273.0,40.2948,74.6131,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,1.0,3.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,,,,,,,,,1.0,2.0,0.0,87.0,874.0,8748.0,874800.0,87480000.0,,,,,,0.0,,,,,,,,,,,,,,,87480000.0,87480000.0,87480000.0,87480000.0,87480000.0,87480000.0,87480000.0,87480000.0,,,,,126.0,130.0,,,,,,,,,,,,,,,607043333.0,607043333.0,607043333.0,607043333.0,607043333.0,607043333.0,607043333.0,607043333.0,,,,,0.0,,,,,,,,,,,,,,,34021.0,34021.0,34021.0,34021.0,34021.0,34021.0,34021.0,34021.0,,,,,0.0,0.0,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,10.0,10.0,9.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24200.0,3.0,20600.0,3.0,20200.0,3.0,20000.0,0.0,20000.0,0.0,20000.0,0.0,20000.0,0.0,20000.0,0.0,,,,,,,,,20000.0,0.0,2.0,2.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2003.0,2011.0,1992.0,1109.0,31.0,8550.0,45940.0,34021.0,347273.0,607043333.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,30.0,29.0,26.0,25.0,21.0,20.0,15.0,16.0,18.0,,,,,,,,,,
607258006.0,1622.0,0.0,1218.0,1430.0,12.0,50701.0,9212.0,1243.0,31.0,52.0,55.0,510.0,607258006.0,1612.0,0.0,1211.0,1412.0,12.0,50701.0,9212.0,1250.0,30.0,52.0,51.0,0.0,0.0,0.0,47940.0,19013.0,199245.0,42.4439,92.4109,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,1.0,3.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,,,1.0,2.0,0.0,73.0,738.0,7389.0,738999.0,73899999.0,,,,,,0.0,,,,,,,,,,,,,,,,,73899999.0,73899999.0,73899999.0,73899999.0,73899999.0,73899999.0,73899999.0,73899999.0,73899999.0,,124.0,153.0,,,,,,,,,,,,,,,,,607258006.0,607258006.0,607258006.0,607258006.0,607258006.0,607258006.0,607258006.0,607258006.0,607258006.0,,0.0,,,,,,,,,,,,,,,,,19013.0,19013.0,19013.0,19013.0,19013.0,19013.0,19013.0,19013.0,19013.0,,0.0,0.0,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,9.0,10.0,7.0,8.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68000.0,3.0,65000.0,3.0,65000.0,3.0,62500.0,3.0,62000.0,3.0,60000.0,3.0,60000.0,3.0,60000.0,3.0,62000.0,3.0,,,62000.0,3.0,2.0,2.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,2005.0,2014.0,1205.0,1434.0,12.0,50701.0,47940.0,19013.0,199245.0,607258006.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,30.0,29.0,26.0,25.0,21.0,20.0,15.0,16.0,18.0,,,,,,,,,,
607365343.0,280.0,205.0,539.0,345.0,4.0,92014.0,4214.0,1213.0,24.0,211.0,139.0,418.0,607365343.0,279.0,196.0,539.0,338.0,4.0,92014.0,4214.0,1222.0,25.0,212.0,134.0,0.0,0.0,0.0,41740.0,6073.0,62231.0,32.9874,117.2238,1.0,2.0,3.0,3.0,3.0,3.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,82.0,829.0,8299.0,829902.0,82990200.0,,,,,,0.0,82990200.0,82990200.0,82990200.0,82990200.0,82990200.0,82990200.0,82990200.0,82990200.0,82990200.0,82990200.0,82990200.0,82990200.0,82990200.0,82990200.0,82990200.0,82990200.0,82990200.0,82990200.0,82990200.0,82990200.0,82990200.0,82990200.0,82990200.0,82990200.0,82990200.0,82990200.0,295.0,224.0,607365343.0,607365343.0,607365343.0,607365343.0,607365343.0,607365343.0,607365343.0,607365343.0,607365343.0,607365343.0,607365343.0,607365343.0,607365343.0,607365343.0,607365343.0,607365343.0,607365343.0,607365343.0,607365343.0,607365343.0,607365343.0,607365343.0,607365343.0,607365343.0,607365343.0,607365343.0,0.0,6073.0,6073.0,6073.0,6073.0,6073.0,6073.0,6073.0,6073.0,6073.0,6073.0,6073.0,6073.0,6073.0,6073.0,6073.0,6073.0,6073.0,6073.0,6073.0,6073.0,6073.0,6073.0,6073.0,6073.0,6073.0,6073.0,0.0,0.0,60.0,,,,,,,,,,,,,,,,,,,78.0,80.0,80.0,80.0,,,,,,,,,,,,,,,,,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,70.0,80.0,51.0,70.0,,,26.0,21.0,23.0,21.0,22.0,23.0,24.0,23.0,24.0,25.0,22.0,24.0,21.0,20.0,19.0,17.0,16.0,16.0,15.0,16.0,13.0,14.0,14.0,13.0,146300.0,3.0,150000.0,3.0,150000.0,3.0,160000.0,3.0,150000.0,3.0,157500.0,3.0,171500.0,3.0,180000.0,3.0,200000.0,3.0,204800.0,3.0,210000.0,3.0,190000.0,3.0,170000.0,3.0,150000.0,3.0,150000.0,3.0,140000.0,3.0,130000.0,3.0,120000.0,3.0,108000.0,3.0,100000.0,3.0,105000.0,3.0,120000.0,3.0,135000.0,3.0,139000.0,3.0,147200.0,3.0,150000.0,3.0,150000.0,3.0,1.0,2.0,,,,,,,,,,,,,,0.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1989.0,2015.0,531.0,346.0,4.0,92014.0,41740.0,6073.0,62231.0,607365343.0,70.0,51.0,80.0,70.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,,,,,,,,,15.0,6073.0,6073.0,6073.0,6073.0,6073.0,6073.0,6073.0,6073.0,6073.0,6073.0,28.0,27.0,25.0,23.0,22.0,19.0,18.0,13.0,13.0,15.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
